,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,phe_out,cond_in,cond_air,cond_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
43,2023-06-28 12:39:45.303,0,0,0,0,9.27,9.24,25.3,25.7,25.7,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.39,22.49,26.15,24.77,24.1,1.04,1.05,2.67,0.04,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,23.955072204350984,1.4713297387115638,-1.944927795649015
44,2023-06-28 12:39:45.602,0,0,0,0,9.27,9.23,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.4,22.49,26.15,24.77,24.1,1.04,1.05,2.9,0.04,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.786469383060194,23.955072204350984,1.513530616939807,-1.944927795649015
45,2023-06-28 12:39:45.903,0,0,0,0,9.27,9.16,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.4,22.5,26.16,24.79,24.1,1.04,1.06,2.9,1.26,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.49012013696563,23.955072204350984,1.8098798630343715,-1.944927795649015
46,2023-06-28 12:39:46.102,0,0,0,0,9.27,9.11,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.37,22.56,26.16,24.79,24.1,1.04,1.06,2.0,1.66,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0,23.277423262719253,23.955072204350984,2.0225767372807475,-1.944927795649015
47,2023-06-28 12:39:46.402,0,0,0,0,9.25,9.07,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.37,22.56,26.14,24.78,24.1,1.03,1.02,1.34,1.66,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.106648191037834,23.87083764874768,2.1933518089621664,-2.0291623512523174
48,2023-06-28 12:39:46.701,0,0,0,0,9.27,9.02,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.31,22.66,26.14,24.78,24.1,1.03,1.04,1.34,2.56,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,22.89240042068468,23.955072204350984,2.4075995793153204,-1.944927795649015
49,2023-06-28 12:39:47.001,0,0,0,0,9.22,8.99,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.31,22.66,26.16,24.79,24.1,1.03,1.04,0.86,3.92,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,22.76343310290673,23.74423495057738,2.5365668970932695,-2.1557650494226195
50,2023-06-28 12:39:47.303,0,0,0,0,9.22,8.96,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.23,22.77,26.15,24.79,24.1,1.03,1.04,0.76,4.62,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,22.634149550004167,23.74423495057738,2.6658504499958333,-2.1557650494226195
51,2023-06-28 12:39:47.502,0,0,0,0,9.22,8.94,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.23,22.77,26.15,24.77,24.1,1.03,1.04,0.76,4.62,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,22.54778391298504,23.74423495057738,2.7522160870149612,-2.1557650494226195
52,2023-06-28 12:39:47.802,0,0,0,0,9.19,8.9,25.3,25.7,25.8,25.9,0,0,24.0,0.0,26.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.12,22.89,26.15,24.77,24.1,1.03,1.04,0.74,4.03,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,22.374626299634258,23.617329689875135,2.9253737003657427,-2.282670310124864
