TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_in,cond_out,cond_air,phe_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-16 10:47:11.801,0,0,0,0,15.57,5.69,51.0,39.7,32.6,26.0,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.73,18.28,26.98,27.32,24.1,1.09,1.17,42.99,20.19,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,6.091238402709337,45.656637781912536,19.908761597290663,-5.956637781912534
2023-06-16 10:47:12.002,0,0,0,0,15.54,5.71,51.0,39.8,32.7,25.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.73,18.28,26.97,27.32,24.1,1.09,1.17,42.96,20.19,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,6.211689591763616,45.57020748821975,19.588310408236385,-5.770207488219754
2023-06-16 10:47:12.302,0,0,0,0,15.54,5.67,51.0,39.8,32.7,25.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.61,18.16,26.97,27.32,24.1,1.09,1.17,42.96,20.29,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.57020748821975,19.829526989294028,-5.770207488219754
2023-06-16 10:47:12.602,0,0,0,0,15.52,5.68,51.3,39.8,32.7,25.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.61,18.16,26.98,27.31,24.1,1.09,1.17,42.94,20.24,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,6.030895104168337,45.512519357057954,19.769104895831664,-5.712519357057957
2023-06-16 10:47:12.802,0,0,0,0,15.59,5.71,51.3,39.8,32.7,25.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.51,18.05,26.98,27.31,24.1,1.09,1.17,42.98,20.24,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,6.211689591763616,45.71419021697329,19.588310408236385,-5.914190216973296
2023-06-16 10:47:13.002,0,0,0,0,15.57,5.68,51.3,40.0,32.8,25.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.51,18.05,26.97,27.31,24.1,1.09,1.17,42.98,20.29,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,6.030895104168337,45.656637781912536,19.569104895831664,-5.656637781912536
2023-06-16 10:47:13.303,0,0,0,0,15.57,5.68,51.3,40.0,32.8,25.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.41,17.93,26.97,27.31,24.1,1.09,1.17,42.96,19.97,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,6.030895104168337,45.656637781912536,19.569104895831664,-5.656637781912536
2023-06-16 10:47:13.502,0,0,0,0,15.54,5.69,51.3,40.0,32.8,25.6,3550,0,22.5,40.0,38.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.41,17.93,26.98,27.32,24.1,1.09,1.17,42.96,19.97,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,6.091238402709337,45.57020748821975,19.508761597290665,-5.570207488219751
2023-06-16 10:47:13.801,0,0,0,0,15.54,5.68,51.3,40.0,32.8,25.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.27,17.82,26.98,27.32,24.1,1.09,1.17,42.95,19.62,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,6.030895104168337,45.57020748821975,19.569104895831664,-5.570207488219751
2023-06-16 10:47:14.001,0,0,0,0,15.54,5.69,51.6,40.0,33.0,25.5,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.27,17.82,26.97,27.3,24.1,1.09,1.17,42.94,19.62,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,6.091238402709337,45.57020748821975,19.408761597290663,-5.570207488219751
2023-06-16 10:47:14.302,0,0,0,0,15.52,5.65,51.6,40.0,33.0,25.5,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.16,17.7,26.97,27.3,24.1,1.09,1.17,42.94,19.31,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.512519357057954,19.65060854492708,-5.512519357057954
2023-06-16 10:47:14.503,0,0,0,0,15.54,5.67,51.6,40.0,33.0,25.5,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.16,17.7,26.99,27.28,24.1,1.09,1.17,42.93,19.59,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.57020748821975,19.529526989294027,-5.570207488219751
2023-06-16 10:47:14.702,0,0,0,0,15.52,5.65,51.6,40.0,33.0,25.5,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.03,17.59,26.99,27.28,24.1,1.09,1.17,42.95,19.59,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.512519357057954,19.65060854492708,-5.512519357057954
2023-06-16 10:47:15.003,0,0,0,0,15.54,5.67,51.6,40.0,33.0,25.5,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,18.03,17.59,26.97,27.28,24.1,1.09,1.17,42.95,19.71,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.57020748821975,19.529526989294027,-5.570207488219751
2023-06-16 10:47:15.301,0,0,0,0,15.54,5.67,52.0,40.0,33.0,25.3,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.94,17.46,26.97,27.28,24.1,1.09,1.17,42.93,19.41,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.57020748821975,19.329526989294028,-5.570207488219751
2023-06-16 10:47:15.502,0,0,0,0,15.52,5.65,52.0,40.0,33.0,25.3,3550,0,22.5,40.0,38.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.94,17.46,26.97,27.27,24.1,1.09,1.17,42.93,19.41,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.512519357057954,19.450608544927082,-5.512519357057954
2023-06-16 10:47:15.801,0,0,0,0,15.54,5.65,52.0,40.2,33.0,25.3,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.81,17.37,26.97,27.27,24.1,1.09,1.17,42.91,19.29,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.450608544927082,-5.370207488219748
2023-06-16 10:47:16.001,0,0,0,0,15.52,5.67,52.0,40.2,33.0,25.3,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.81,17.37,26.97,27.26,24.1,1.09,1.17,42.89,19.49,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.512519357057954,19.329526989294028,-5.312519357057951
2023-06-16 10:47:16.202,0,0,0,0,15.54,5.65,52.3,40.2,33.0,25.3,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.71,17.24,26.97,27.26,24.1,1.09,1.17,42.89,19.49,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.450608544927082,-5.370207488219748
2023-06-16 10:47:16.502,0,0,0,0,15.54,5.67,52.3,40.2,33.0,25.3,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.71,17.24,26.97,27.26,24.1,1.09,1.17,42.93,19.72,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.57020748821975,19.329526989294028,-5.370207488219748
2023-06-16 10:47:16.803,0,0,0,0,15.54,5.65,52.3,40.3,33.1,25.1,3550,0,22.5,40.0,38.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.6,17.14,26.97,27.26,24.1,1.09,1.17,42.91,19.72,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.250608544927083,-5.270207488219754
2023-06-16 10:47:17.001,0,0,0,0,15.57,5.67,52.3,40.3,33.1,25.1,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.6,17.14,26.97,27.25,24.1,1.09,1.17,42.91,19.67,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.656637781912536,19.12952698929403,-5.356637781912539
2023-06-16 10:47:17.303,0,0,0,0,15.57,5.67,52.6,40.3,33.1,25.1,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.49,17.03,26.97,27.25,24.1,1.09,1.17,42.92,19.7,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.656637781912536,19.12952698929403,-5.356637781912539
2023-06-16 10:47:17.502,0,0,0,0,15.54,5.65,52.6,40.3,33.1,25.1,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.49,17.03,26.97,27.25,24.1,1.1,1.17,42.96,19.7,56.75,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.250608544927083,-5.270207488219754
2023-06-16 10:47:17.902,0,0,0,0,15.54,5.65,52.6,40.4,33.3,25.0,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.36,16.92,26.97,27.25,24.1,1.09,1.17,42.96,19.85,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.15060854492708,-5.170207488219752
2023-06-16 10:47:18.202,0,0,0,0,15.54,5.65,52.6,40.4,33.3,25.0,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.36,16.92,26.99,27.25,24.1,1.09,1.17,42.93,20.1,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,19.15060854492708,-5.170207488219752
2023-06-16 10:47:18.401,0,0,0,0,15.59,5.65,52.6,40.4,33.3,25.0,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.26,16.8,26.99,27.24,24.1,1.09,1.17,42.92,20.1,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.71419021697329,19.15060854492708,-5.314190216973294
2023-06-16 10:47:18.702,0,0,0,0,15.59,5.65,52.9,40.4,33.3,24.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.13,16.8,26.99,27.24,24.1,1.09,1.17,42.92,20.13,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.71419021697329,18.950608544927082,-5.314190216973294
2023-06-16 10:47:19.001,0,0,0,0,15.57,5.67,52.9,40.4,33.3,24.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.13,16.68,26.97,27.24,24.1,1.09,1.17,42.91,20.0,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.970473010705973,45.656637781912536,18.829526989294028,-5.256637781912538
2023-06-16 10:47:19.201,0,0,0,0,15.57,5.64,52.9,40.5,33.3,24.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.02,16.68,26.97,27.24,24.1,1.09,1.17,42.91,20.0,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.788731497898027,45.656637781912536,19.011268502101974,-5.156637781912536
2023-06-16 10:47:19.402,0,0,0,0,15.57,5.64,52.9,40.5,33.3,24.8,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,17.02,16.58,26.98,27.22,24.1,1.09,1.17,42.91,19.75,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.788731497898027,45.656637781912536,19.011268502101974,-5.156637781912536
2023-06-16 10:47:19.703,0,0,0,0,15.57,5.65,53.1,40.5,33.3,24.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.92,16.58,26.98,27.22,24.1,1.09,1.17,42.93,19.61,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.656637781912536,18.750608544927083,-5.156637781912536
2023-06-16 10:47:19.902,0,0,0,0,15.54,5.65,53.1,40.5,33.3,24.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.92,16.47,26.97,27.24,24.1,1.09,1.17,42.93,19.61,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.57020748821975,18.750608544927083,-5.070207488219751
2023-06-16 10:47:20.201,0,0,0,0,15.59,5.63,53.1,40.6,33.5,24.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.8,16.47,26.97,27.24,24.1,1.09,1.17,42.93,19.53,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.71419021697329,18.872008244222947,-5.114190216973292
2023-06-16 10:47:20.501,0,0,0,0,15.57,5.61,53.1,40.6,33.5,24.6,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.8,16.35,26.98,27.26,24.1,1.09,1.17,42.9,19.3,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.606271913172463,45.656637781912536,18.993728086827538,-5.056637781912535
2023-06-16 10:47:20.703,0,0,0,0,15.59,5.63,53.5,40.6,33.5,24.4,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.69,16.35,26.98,27.26,24.1,1.09,1.17,42.9,19.3,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.71419021697329,18.672008244222944,-5.114190216973292
2023-06-16 10:47:20.902,0,0,0,0,15.57,5.63,53.5,40.6,33.5,24.4,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.69,16.25,26.97,27.22,24.1,1.09,1.17,42.93,19.55,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.656637781912536,18.672008244222944,-5.056637781912535
2023-06-16 10:47:21.203,0,0,0,0,15.57,5.65,53.5,40.7,33.5,24.4,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,16.25,26.97,27.22,24.1,1.09,1.17,42.92,19.55,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.849391455072919,45.656637781912536,18.55060854492708,-4.956637781912534
2023-06-16 10:47:21.401,0,0,0,0,15.57,5.63,53.5,40.7,33.5,24.4,3550,0,22.5,40.0,38.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.58,16.14,26.98,27.23,24.1,1.09,1.17,42.92,19.74,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.656637781912536,18.672008244222944,-4.956637781912534
2023-06-16 10:47:21.703,0,0,0,0,15.57,5.63,53.8,40.7,33.5,24.4,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.46,16.14,26.98,27.23,24.1,1.09,1.17,42.91,20.46,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.656637781912536,18.672008244222944,-4.956637781912534
2023-06-16 10:47:22.002,0,0,0,0,15.57,5.63,53.8,40.7,33.5,24.4,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.46,16.04,26.97,27.23,24.1,1.09,1.17,42.89,20.46,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.7279917557770545,45.656637781912536,18.672008244222944,-4.956637781912534
2023-06-16 10:47:22.201,0,0,0,0,15.54,5.62,53.8,40.8,33.6,24.2,3550,0,22.5,40.0,39.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.34,16.04,26.97,27.23,24.1,1.09,1.17,42.89,20.39,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.667171978139606,45.57020748821975,18.532828021860393,-4.770207488219754
2023-06-16 10:47:22.401,0,0,0,0,15.54,5.62,53.8,40.8,33.6,24.2,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.34,15.92,26.98,27.22,24.1,1.09,1.17,42.89,20.34,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.667171978139606,45.57020748821975,18.532828021860393,-4.770207488219754
2023-06-16 10:47:22.702,0,0,0,0,15.57,5.59,54.1,40.8,33.6,24.2,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.25,15.92,26.98,27.22,24.1,1.09,1.17,42.89,20.34,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.484229907734004,45.656637781912536,18.715770092265995,-4.856637781912539
2023-06-16 10:47:22.903,0,0,0,0,15.54,5.61,54.1,40.8,33.6,24.2,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.25,15.81,26.97,27.23,24.1,1.09,1.17,42.91,19.95,56.73,0.0,0.0,1,0.0,0.0,0.0,0.0,5.606271913172463,45.57020748821975,18.593728086827536,-4.770207488219754
2023-06-16 10:47:23.202,0,0,0,0,15.52,5.61,54.1,40.8,33.7,24.0,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.14,15.81,26.97,27.23,24.1,1.09,1.17,42.91,19.56,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.606271913172463,45.512519357057954,18.393728086827537,-4.712519357057957
2023-06-16 10:47:23.501,0,0,0,0,15.52,5.61,54.1,40.8,33.7,24.0,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.14,15.69,26.97,27.21,24.1,1.09,1.17,42.91,19.56,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.606271913172463,45.512519357057954,18.393728086827537,-4.712519357057957
2023-06-16 10:47:23.702,0,0,0,0,15.54,5.6,54.1,40.9,33.7,24.0,3550,0,22.5,40.5,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.04,15.69,26.97,27.21,24.1,1.09,1.17,42.86,19.23,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.545291307811624,45.57020748821975,18.454708692188376,-4.670207488219752
2023-06-16 10:47:23.903,0,0,0,0,15.54,5.61,54.1,40.9,33.7,24.0,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,16.04,15.6,26.98,27.21,24.1,1.09,1.17,42.89,19.23,56.9,0.0,0.0,1,0.0,0.0,0.0,0.0,5.606271913172463,45.57020748821975,18.393728086827537,-4.670207488219752
2023-06-16 10:47:24.202,0,0,0,0,15.52,5.59,54.3,40.9,33.7,23.8,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.91,15.6,26.98,27.21,24.1,1.09,1.17,42.89,18.83,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.484229907734004,45.512519357057954,18.315770092265996,-4.6125193570579555
2023-06-16 10:47:24.402,0,0,0,0,15.52,5.59,54.3,40.9,33.7,23.8,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.91,15.49,26.98,27.21,24.1,1.09,1.17,42.92,18.88,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.484229907734004,45.512519357057954,18.315770092265996,-4.6125193570579555
2023-06-16 10:47:24.703,0,0,0,0,15.52,5.6,54.3,41.0,33.8,23.8,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.82,15.49,26.98,27.21,24.1,1.09,1.17,42.89,18.88,56.72,0.0,0.0,1,0.0,0.0,0.0,0.0,5.545291307811624,45.512519357057954,18.254708692188377,-4.512519357057954
2023-06-16 10:47:25.001,0,0,0,0,15.52,5.58,54.3,41.0,33.8,23.8,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.82,15.39,26.98,27.19,24.1,1.09,1.17,42.89,18.76,56.79,0.0,0.0,1,0.0,0.0,0.0,0.0,5.423087457349027,45.512519357057954,18.376912542650974,-4.512519357057954
2023-06-16 10:47:25.201,0,0,0,0,15.52,5.6,54.6,41.0,33.8,23.6,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.7,15.39,26.98,27.19,24.1,1.09,1.16,42.9,18.74,56.79,0.0,0.0,1,0.0,0.0,0.0,0.0,5.545291307811624,45.512519357057954,18.054708692188377,-4.512519357057954
2023-06-16 10:47:25.401,0,0,0,0,15.49,5.58,54.6,41.0,33.8,23.6,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.7,15.28,26.98,27.2,24.1,1.09,1.17,42.9,18.74,56.79,0.0,0.0,1,0.0,0.0,0.0,0.0,5.423087457349027,45.42588495655741,18.176912542650975,-4.425884956557411
2023-06-16 10:47:25.703,0,0,0,0,15.52,5.59,54.6,41.1,33.9,23.6,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.6,15.28,26.98,27.2,24.1,1.09,1.17,42.81,18.99,56.83,0.0,0.0,1,0.0,0.0,0.0,0.0,5.484229907734004,45.512519357057954,18.115770092265997,-4.412519357057953
2023-06-16 10:47:25.903,0,0,0,0,15.52,5.58,54.6,41.1,33.9,23.6,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.6,15.17,26.98,27.21,24.1,1.09,1.17,42.91,18.99,56.83,0.0,0.0,1,0.0,0.0,0.0,0.0,5.423087457349027,45.512519357057954,18.176912542650975,-4.412519357057953
2023-06-16 10:47:26.202,0,0,0,0,15.49,5.59,54.9,41.1,33.9,23.6,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.48,15.17,26.98,27.21,24.1,1.09,1.17,42.91,19.3,56.83,0.0,0.0,1,0.0,0.0,0.0,0.0,5.484229907734004,45.42588495655741,18.115770092265997,-4.32588495655741
2023-06-16 10:47:26.502,0,0,0,0,15.52,5.58,54.9,41.1,33.9,23.6,3550,0,22.5,40.0,39.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.48,15.06,26.97,27.2,24.1,1.09,1.17,42.91,19.58,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,5.423087457349027,45.512519357057954,18.176912542650975,-4.412519357057953
2023-06-16 10:47:26.702,0,0,0,0,15.52,5.57,54.9,41.1,34.0,23.4,3550,0,22.5,40.0,39.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.39,15.06,26.97,27.2,24.1,1.09,1.17,42.88,19.58,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,5.361863699788898,45.512519357057954,18.0381363002111,-4.412519357057953
2023-06-16 10:47:26.902,0,0,0,0,15.49,5.58,54.9,41.1,34.0,23.4,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.39,14.96,26.97,27.19,24.1,1.09,1.17,42.88,19.12,56.74,0.0,0.0,1,0.0,0.0,0.0,0.0,5.423087457349027,45.42588495655741,17.97691254265097,-4.32588495655741
2023-06-16 10:47:27.303,0,0,0,0,15.49,5.55,54.9,41.1,34.0,23.4,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.29,14.96,26.97,27.19,24.1,1.09,1.17,42.91,19.09,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.239171229240128,45.42588495655741,18.16082877075987,-4.32588495655741
2023-06-16 10:47:27.602,0,0,0,0,15.49,5.56,55.2,41.1,34.1,23.3,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.29,14.85,26.98,27.18,24.1,1.09,1.17,42.91,19.09,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.300558376901449,45.42588495655741,17.99944162309855,-4.32588495655741
2023-06-16 10:47:27.802,0,0,0,0,15.52,5.57,55.2,41.1,34.1,23.3,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.17,14.75,26.99,27.18,24.1,1.09,1.17,42.91,19.5,56.89,0.0,0.0,1,0.0,0.0,0.0,0.0,5.361863699788898,45.512519357057954,17.938136300211102,-4.412519357057953
2023-06-16 10:47:28.203,0,0,0,0,15.42,5.54,55.2,41.2,34.1,23.3,3550,0,22.5,40.0,39.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,15.17,14.75,26.99,27.17,24.1,1.09,1.17,42.89,19.76,56.71,0.0,0.0,1,0.0,0.0,0.0,0.0,5.177701996055589,45.22325895205796,18.12229800394441,-4.023258952057958
