TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_in,cond_out,phe_out,cond_air,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-15 15:34:43.104,0.0,0.0,0.0,0.0,14.72,5.73,34.0,29.6,27.4,27.9,3500,0,22.5,40.0,34.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.37,27.74,26.41,27.03,24.1,1.1,1.17,42.63,20.14,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,6.3318285194552,43.15898122869925,21.068171480544798,-13.558981228699245
2023-06-15 15:34:43.403,0.0,0.0,0.0,0.0,14.8,5.73,34.0,29.6,27.4,27.9,3500,0,22.5,40.0,34.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.37,27.74,26.39,27.02,24.1,1.1,1.18,42.67,20.14,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,6.3318285194552,43.398489784275796,21.068171480544798,-13.798489784275795
2023-06-15 15:34:43.701,0.0,0.0,0.0,0.0,14.75,5.73,34.0,29.6,27.4,27.9,3500,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.25,27.63,26.39,27.02,24.1,1.1,1.17,42.67,20.03,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,6.3318285194552,43.24890835298578,21.068171480544798,-13.648908352985778
2023-06-15 15:34:44.001,0.0,0.0,0.0,0.0,14.75,5.71,34.5,30.0,27.4,28.0,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.25,27.63,26.4,27.03,24.1,1.1,1.17,42.75,20.12,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.211689591763616,43.24890835298578,21.188310408236383,-13.24890835298578
2023-06-15 15:34:44.202,0.0,0.0,0.0,0.0,14.8,5.71,34.5,30.0,27.4,28.0,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.1,27.5,26.39,27.03,24.1,1.1,1.18,42.74,20.12,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.211689591763616,43.398489784275796,21.188310408236383,-13.398489784275796
2023-06-15 15:34:44.402,0.0,0.0,0.0,0.0,14.75,5.73,34.5,30.0,27.4,28.0,3500,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,28.1,27.5,26.39,27.02,24.1,1.1,1.17,42.74,20.25,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.3318285194552,43.24890835298578,21.068171480544798,-13.24890835298578
2023-06-15 15:34:44.602,0.0,0.0,0.0,0.0,14.8,5.75,34.5,30.0,27.4,28.0,3500,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.97,27.39,26.41,27.02,24.1,1.1,1.17,42.75,20.3,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.451657108526888,43.398489784275796,20.94834289147311,-13.398489784275796
2023-06-15 15:34:45.003,0.0,0.0,0.0,0.0,14.72,5.74,35.1,30.3,27.4,28.0,3500,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.97,27.39,26.41,27.01,24.1,1.1,1.17,42.76,20.3,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.391781486876255,43.15898122869925,21.008218513123744,-12.858981228699246
2023-06-15 15:34:45.202,0.0,0.0,0.0,0.0,14.75,5.75,35.1,30.3,27.4,28.0,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.83,27.24,26.4,27.01,24.1,1.1,1.17,42.76,20.17,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.451657108526888,43.24890835298578,20.94834289147311,-12.948908352985779
2023-06-15 15:34:45.402,0.0,0.0,0.0,0.0,14.75,5.75,35.1,30.3,27.4,28.0,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.83,27.24,26.4,27.03,24.1,1.1,1.17,42.76,19.9,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.451657108526888,43.24890835298578,20.94834289147311,-12.948908352985779
2023-06-15 15:34:45.802,0.0,0.0,0.0,0.0,14.8,5.76,35.1,30.3,27.4,28.1,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.71,27.12,26.4,27.03,24.1,1.1,1.17,42.84,19.9,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.5114556218463235,43.398489784275796,20.888544378153675,-13.098489784275795
2023-06-15 15:34:46.002,0.0,0.0,0.0,0.0,14.85,5.78,35.1,30.6,27.5,28.1,3500,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.71,27.12,26.4,27.02,24.1,1.1,1.17,42.84,19.82,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,6.630822267522433,43.547701697487184,20.869177732477567,-12.947701697487183
2023-06-15 15:34:46.201,0.0,0.0,0.0,0.0,14.82,5.77,35.1,30.6,27.5,28.1,3500,0,22.5,40.5,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.59,26.98,26.4,27.03,24.1,1.1,1.17,42.84,19.75,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.571177263127254,43.458218771566976,20.928822736872746,-12.858218771566975
2023-06-15 15:34:46.601,0.0,0.0,0.0,0.0,14.8,5.78,35.6,30.6,27.5,28.1,3500,0,22.5,40.5,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.44,26.98,26.4,27.03,24.1,1.1,1.17,42.77,19.75,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.630822267522433,43.398489784275796,20.869177732477567,-12.798489784275795
2023-06-15 15:34:46.803,0.0,0.0,0.0,0.0,14.82,5.79,35.6,30.6,27.5,28.1,3500,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.44,26.86,26.4,27.02,24.1,1.1,1.17,42.77,19.94,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,6.6903908690535445,43.458218771566976,20.809609130946455,-12.858218771566975
2023-06-15 15:34:47.002,0.0,0.0,0.0,0.0,14.82,5.81,35.6,30.6,27.5,28.1,3500,0,22.5,40.5,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.31,26.86,26.4,27.02,24.1,1.1,1.17,42.76,19.93,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,6.809299793993546,43.458218771566976,20.690700206006454,-12.858218771566975
2023-06-15 15:34:47.402,0.0,0.0,0.0,0.0,14.85,5.83,35.6,30.6,27.5,28.1,3500,0,22.5,40.5,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.31,26.71,26.41,27.02,24.1,1.1,1.18,42.79,19.93,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,6.927905887759948,43.547701697487184,20.572094112240052,-12.947701697487183
2023-06-15 15:34:47.602,0.0,0.0,0.0,0.0,14.8,5.84,36.2,30.9,27.5,28.3,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.18,26.58,26.41,27.02,24.1,1.1,1.18,42.79,20.05,56.1,0.0,0.0,1,0.0,0.0,0.0,0.0,6.987095946189015,43.398489784275796,20.512904053810985,-12.498489784275797
2023-06-15 15:34:47.902,0.0,0.0,0.0,0.0,14.87,5.86,36.2,30.9,27.5,28.3,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.18,26.58,26.41,27.01,24.1,1.1,1.18,42.84,19.91,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.1052512230640446,43.60728347724063,20.394748776935955,-12.70728347724063
2023-06-15 15:34:48.103,0.0,0.0,0.0,0.0,14.87,5.87,36.2,30.9,27.5,28.3,3450,0,22.5,40.5,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.05,26.46,26.41,27.01,24.1,1.1,1.17,42.86,19.91,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.164216893039452,43.60728347724063,20.335783106960548,-12.70728347724063
2023-06-15 15:34:48.402,0.0,0.0,0.0,0.0,14.85,5.87,36.2,30.9,27.5,28.3,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,27.05,26.46,26.4,27.01,24.1,1.1,1.17,42.86,19.95,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.164216893039452,43.547701697487184,20.335783106960548,-12.647701697487186
2023-06-15 15:34:48.602,0.0,0.0,0.0,0.0,14.85,5.89,36.7,31.2,27.5,28.4,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.91,26.33,26.4,27.01,24.1,1.1,1.18,42.84,19.95,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,7.2819254168773,43.547701697487184,20.2180745831227,-12.347701697487185
2023-06-15 15:34:48.902,0.0,0.0,0.0,0.0,14.87,5.89,36.7,31.2,27.5,28.4,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.91,26.33,26.41,27.02,24.1,1.1,1.17,42.84,19.95,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,7.2819254168773,43.60728347724063,20.2180745831227,-12.407283477240629
2023-06-15 15:34:49.201,0.0,0.0,0.0,0.0,14.85,5.9,36.7,31.2,27.5,28.4,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.77,26.19,26.41,27.02,24.1,1.09,1.17,42.74,20.12,56.23,0.0,0.0,1,0.0,0.0,0.0,0.0,7.3406687158854425,43.547701697487184,20.159331284114558,-12.347701697487185
2023-06-15 15:34:49.402,0.0,0.0,0.0,0.0,14.89,5.92,36.7,31.2,27.5,28.4,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.77,26.19,26.41,27.02,24.1,1.09,1.17,42.7,20.2,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.4579344930851335,43.66680661229208,20.042065506914867,-12.466806612292078
2023-06-15 15:34:49.701,0.0,0.0,0.0,0.0,14.85,5.93,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.64,26.04,26.41,27.02,24.1,1.1,1.18,42.7,20.2,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.516457410161422,43.547701697487184,19.983542589838578,-12.047701697487184
2023-06-15 15:34:50.002,0.0,0.0,0.0,0.0,14.87,5.93,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.64,26.04,26.41,27.01,24.1,1.1,1.18,42.75,20.13,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.516457410161422,43.60728347724063,19.983542589838578,-12.107283477240628
2023-06-15 15:34:50.201,0.0,0.0,0.0,0.0,14.92,5.93,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.51,25.92,26.41,27.01,24.1,1.1,1.18,42.78,19.95,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.516457410161422,43.75598165214387,19.983542589838578,-12.255981652143873
2023-06-15 15:34:50.402,0.0,0.0,0.0,0.0,14.87,5.95,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.51,25.92,26.41,27.02,24.1,1.1,1.18,42.78,19.95,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.633284390768097,43.60728347724063,19.866715609231903,-12.107283477240628
2023-06-15 15:34:50.704,0.0,0.0,0.0,0.0,14.89,5.96,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.37,25.77,26.41,27.02,24.1,1.1,1.18,42.79,19.89,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.6915888870416325,43.66680661229208,19.808411112958368,-12.166806612292078
2023-06-15 15:34:50.902,0.0,0.0,0.0,0.0,14.92,5.95,37.3,31.5,27.5,28.5,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.37,25.77,26.41,27.0,24.1,1.1,1.17,42.76,19.89,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.633284390768097,43.75598165214387,19.866715609231903,-12.255981652143873
2023-06-15 15:34:51.201,0.0,0.0,0.0,0.0,14.92,5.96,37.8,31.9,27.5,28.6,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.23,25.65,26.4,27.0,24.1,1.1,1.17,42.76,19.99,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.6915888870416325,43.75598165214387,19.808411112958368,-11.855981652143875
2023-06-15 15:34:51.503,0.0,0.0,0.0,0.0,14.94,5.97,37.8,31.9,27.5,28.6,3450,0,22.5,40.0,35.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.23,25.65,26.4,26.99,24.1,1.1,1.17,42.79,20.0,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,7.74982100744063,43.81535876679777,19.75017899255937,-11.915358766797773
2023-06-15 15:34:51.703,0.0,0.0,0.0,0.0,14.92,5.98,37.8,31.9,27.5,28.6,3450,0,22.5,40.5,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.08,25.51,26.41,26.99,24.1,1.1,1.18,42.72,20.0,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.807980965820775,43.75598165214387,19.692019034179225,-11.855981652143875
2023-06-15 15:34:52.002,0.0,0.0,0.0,0.0,14.92,5.99,38.3,32.2,27.4,28.7,3450,0,22.5,40.0,35.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,26.08,25.51,26.41,26.98,24.1,1.1,1.17,42.72,19.92,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.866068975044357,43.75598165214387,19.533931024955642,-11.55598165214387
2023-06-15 15:34:52.303,0.0,0.0,0.0,0.0,14.92,6.01,38.3,32.2,27.4,28.7,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.97,25.39,26.42,26.98,24.1,1.1,1.17,42.7,19.91,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,7.98202999252976,43.75598165214387,19.417970007470238,-11.55598165214387
2023-06-15 15:34:52.502,0.0,0.0,0.0,0.0,14.94,6.0,38.3,32.2,27.4,28.7,3450,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.83,25.39,26.42,26.98,24.1,1.1,1.17,42.74,19.91,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.9240852469836796,43.81535876679777,19.47591475301632,-11.615358766797769
2023-06-15 15:34:52.802,0.0,0.0,0.0,0.0,14.94,6.01,38.3,32.2,27.4,28.7,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.83,25.26,26.41,26.99,24.1,1.1,1.18,42.74,19.97,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.98202999252976,43.81535876679777,19.417970007470238,-11.615358766797769
2023-06-15 15:34:53.101,0.0,0.0,0.0,0.0,14.97,6.01,38.9,32.5,27.4,28.8,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.7,25.26,26.41,26.99,24.1,1.1,1.18,42.74,19.95,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.98202999252976,43.90431540632159,19.417970007470238,-11.404315406321587
2023-06-15 15:34:53.302,0.0,0.0,0.0,0.0,14.94,6.0,38.9,32.5,27.4,28.8,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.7,25.13,26.41,26.98,24.1,1.1,1.17,42.75,19.95,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.9240852469836796,43.81535876679777,19.47591475301632,-11.315358766797772
2023-06-15 15:34:53.601,0.0,0.0,0.0,0.0,14.94,6.01,38.9,32.5,27.4,28.8,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.56,25.13,26.41,26.98,24.1,1.1,1.17,42.75,19.91,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,7.98202999252976,43.81535876679777,19.417970007470238,-11.315358766797772
2023-06-15 15:34:53.903,0.0,0.0,0.0,0.0,15.01,6.04,38.9,32.5,27.4,28.8,3400,0,22.5,40.5,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.56,25.0,26.41,26.99,24.1,1.1,1.17,42.71,19.85,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,8.155437165116382,44.02272143223166,19.244562834883617,-11.522721432231663
2023-06-15 15:34:54.202,0.0,0.0,0.0,0.0,14.99,6.04,38.9,32.8,27.3,28.9,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.43,24.86,26.41,26.99,24.1,1.1,1.18,42.7,19.96,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.155437165116382,43.96354733911983,19.14456283488362,-11.16354733911983
2023-06-15 15:34:54.402,0.0,0.0,0.0,0.0,15.01,6.03,38.9,32.8,27.3,28.9,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.43,24.86,26.41,26.98,24.1,1.1,1.17,42.74,19.96,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.09770574313302,44.02272143223166,19.20229425686698,-11.222721432231666
2023-06-15 15:34:54.702,0.0,0.0,0.0,0.0,15.01,6.02,39.4,32.8,27.3,28.9,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.31,24.71,26.42,26.98,24.1,1.1,1.17,42.74,20.05,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.039903421598183,44.02272143223166,19.260096578401818,-11.222721432231666
2023-06-15 15:34:55.001,0.0,0.0,0.0,0.0,15.01,6.04,39.4,33.1,27.3,28.9,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.31,24.71,26.42,26.99,24.1,1.1,1.17,42.73,20.2,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.155437165116382,44.02272143223166,19.14456283488362,-10.922721432231661
2023-06-15 15:34:55.201,0.0,0.0,0.0,0.0,15.01,6.05,39.4,33.1,27.3,28.9,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.18,24.61,26.41,26.99,24.1,1.1,1.17,42.72,20.2,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.21309789457132,44.02272143223166,19.08690210542868,-10.922721432231661
2023-06-15 15:34:55.501,0.0,0.0,0.0,0.0,15.04,6.04,40.0,33.1,27.3,29.0,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.18,24.61,26.41,26.97,24.1,1.1,1.17,42.72,20.2,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.155437165116382,44.1113744120608,19.14456283488362,-11.011374412060796
2023-06-15 15:34:55.801,0.0,0.0,0.0,0.0,14.99,6.05,40.0,33.1,27.3,29.0,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,25.03,24.48,26.41,26.97,24.1,1.1,1.17,42.75,20.02,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.21309789457132,43.96354733911983,19.08690210542868,-10.863547339119826
2023-06-15 15:34:56.002,0.0,0.0,0.0,0.0,15.04,6.05,40.0,33.1,27.3,29.0,3400,0,22.5,40.5,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.9,24.48,26.41,26.97,24.1,1.1,1.17,42.75,20.02,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.21309789457132,44.1113744120608,19.08690210542868,-11.011374412060796
2023-06-15 15:34:56.301,0.0,0.0,0.0,0.0,15.01,6.05,40.0,33.1,27.3,29.0,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.9,24.35,26.42,26.99,24.1,1.1,1.17,42.75,19.86,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.21309789457132,44.02272143223166,19.08690210542868,-10.922721432231661
2023-06-15 15:34:56.603,0.0,0.0,0.0,0.0,15.09,6.06,40.4,33.4,27.3,29.1,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.78,24.35,26.42,26.99,24.1,1.1,1.17,42.71,19.7,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.270688137570176,44.2588420492562,19.029311862429825,-10.858842049256204
2023-06-15 15:34:56.802,0.0,0.0,0.0,0.0,15.09,6.06,40.4,33.4,27.3,29.1,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.78,24.22,26.41,26.97,24.1,1.1,1.17,42.69,19.7,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.270688137570176,44.2588420492562,19.029311862429825,-10.858842049256204
2023-06-15 15:34:57.101,0.0,0.0,0.0,0.0,15.09,6.09,40.4,33.4,27.3,29.1,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.64,24.22,26.41,26.97,24.1,1.1,1.17,42.69,19.84,56.09,0.0,0.0,1,0.0,0.0,0.0,0.0,8.443037994398424,44.2588420492562,18.856962005601577,-10.858842049256204
2023-06-15 15:34:57.302,0.0,0.0,0.0,0.0,15.09,6.08,40.4,33.4,27.3,29.1,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.64,24.07,26.4,26.98,24.1,1.1,1.18,42.71,20.02,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,8.385657983764418,44.2588420492562,18.914342016235583,-10.858842049256204
2023-06-15 15:34:57.503,0.0,0.0,0.0,0.0,15.09,6.08,40.9,33.7,27.1,29.2,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.5,23.95,26.4,26.98,24.1,1.1,1.18,42.71,20.02,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,8.385657983764418,44.2588420492562,18.714342016235584,-10.5588420492562
2023-06-15 15:34:57.902,0.0,0.0,0.0,0.0,15.06,6.07,40.9,33.7,27.1,29.2,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.5,23.95,26.41,26.97,24.1,1.1,1.18,42.69,20.24,56.06,0.0,0.0,1,0.0,0.0,0.0,0.0,8.328208099239134,44.17040448430339,18.771791900760867,-10.470404484303387
2023-06-15 15:34:58.102,0.0,0.0,0.0,0.0,15.09,6.09,40.9,33.7,27.1,29.2,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.38,23.82,26.41,26.97,24.1,1.1,1.17,42.72,20.24,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.443037994398424,44.2588420492562,18.656962005601578,-10.5588420492562
2023-06-15 15:34:58.301,0.0,0.0,0.0,0.0,15.06,6.1,40.9,33.7,27.1,29.2,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.38,23.82,26.4,26.97,24.1,1.1,1.17,42.72,20.15,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.500348333465467,44.17040448430339,18.599651666534534,-10.470404484303387
2023-06-15 15:34:58.701,0.0,0.0,0.0,0.0,15.11,6.13,41.4,34.0,27.1,29.3,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.24,23.7,26.4,26.97,24.1,1.1,1.17,42.69,20.15,56.25,0.0,0.0,1,0.0,0.0,0.0,0.0,8.67186333070481,44.31772892077055,18.428136669295192,-10.317728920770548
2023-06-15 15:34:58.902,0.0,0.0,0.0,0.0,15.11,6.13,41.4,34.0,27.1,29.3,3400,0,22.5,40.0,36.0,48.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.24,23.7,26.41,26.96,24.1,1.1,1.17,42.67,20.15,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,8.67186333070481,44.31772892077055,18.428136669295192,-10.317728920770548
2023-06-15 15:34:59.102,0.0,0.0,0.0,0.0,15.11,6.12,41.4,34.0,27.1,29.3,3400,0,22.5,40.0,36.0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,24.11,23.57,26.41,26.96,24.1,1.1,1.17,42.67,20.1,56.07,0.0,0.0,1,0.0,0.0,0.0,0.0,8.614760801589398,44.31772892077055,18.485239198410603,-10.317728920770548
