TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term
2023-06-28 10:58:54.901,0,0,0,0,10.71,10.74,31.7,29.7,30.4,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.98,31.14,26.55,24.88,24.1,1.04,1.05,0.57,5.68,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:55.102,0,0,0,0,10.71,10.75,31.7,29.7,30.4,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.98,31.14,26.55,24.9,24.1,1.04,1.05,0.58,5.68,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:55.401,0,0,0,0,10.64,10.74,31.7,29.7,30.4,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.55,24.9,24.1,1.04,1.05,0.57,5.58,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:55.701,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.89,24.1,1.04,1.06,0.57,5.58,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:55.902,0,0,0,0,10.69,10.75,31.7,29.7,30.5,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.89,24.1,1.04,1.06,0.57,5.57,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:56.202,0,0,0,0,10.69,10.73,31.7,29.7,30.5,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.89,24.1,1.04,1.06,0.62,6.06,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:56.502,0,0,0,0,10.66,10.73,31.7,29.7,30.5,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.89,24.1,1.04,1.06,0.62,6.06,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:56.702,0,0,0,0,10.69,10.74,31.7,29.7,30.5,37.8,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.53,24.89,24.1,1.04,1.06,0.67,6.7,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:57.002,0,0,0,0,10.71,10.74,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.55,24.89,24.1,1.04,1.06,0.68,7.36,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:57.301,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.55,24.9,24.1,1.04,1.06,0.66,7.36,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:57.502,0,0,0,0,10.66,10.74,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.88,24.1,1.04,1.06,0.66,7.58,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:57.802,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.88,24.1,1.04,1.06,0.66,7.64,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:58.002,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.14,26.54,24.89,24.1,1.04,1.06,0.67,7.64,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:58.202,0,0,0,0,10.66,10.73,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.14,26.54,24.89,24.1,1.04,1.06,0.67,7.68,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:58.601,0,0,0,0,10.71,10.75,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.13,26.55,24.89,24.1,1.04,1.06,0.67,7.69,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:58.802,0,0,0,0,10.66,10.75,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.13,26.55,24.89,24.1,1.04,1.06,0.67,7.69,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:59.001,0,0,0,0,10.69,10.73,31.7,29.7,30.4,37.7,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.13,26.55,24.89,24.1,1.04,1.06,0.68,7.69,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:59.403,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.13,26.55,24.89,24.1,1.04,1.06,0.68,7.69,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:59.602,0,0,0,0,10.74,10.75,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.96,31.13,26.54,24.89,24.1,1.04,1.06,0.68,7.64,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:58:59.802,0,0,0,0,10.66,10.73,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.13,26.54,24.89,24.1,1.04,1.06,0.67,7.6,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:00.002,0,0,0,0,10.66,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.11,26.54,24.9,24.1,1.04,1.06,0.66,7.6,55.1,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:00.401,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.11,26.54,24.9,24.1,1.04,1.06,0.66,7.62,55.1,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:00.602,0,0,0,0,10.69,10.73,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.13,26.54,24.9,24.1,1.04,1.06,0.66,7.64,55.1,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:00.801,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.13,26.54,24.9,24.1,1.04,1.06,0.68,7.64,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:01.202,0,0,0,0,10.66,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.14,26.53,24.9,24.1,1.04,1.06,0.68,7.57,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:01.402,0,0,0,0,10.69,10.72,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.53,24.9,24.1,1.04,1.06,0.67,7.53,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:01.702,0,0,0,0,10.69,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.55,24.9,24.1,1.04,1.06,0.67,7.53,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:02.001,0,0,0,0,10.69,10.75,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.12,26.55,24.9,24.1,1.04,1.06,0.67,7.63,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:02.202,0,0,0,0,10.71,10.74,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.12,26.53,24.91,24.1,1.04,1.06,0.67,7.65,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:02.502,0,0,0,0,10.69,10.73,31.7,29.7,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.53,24.91,24.1,1.04,1.06,0.66,7.65,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:02.802,0,0,0,0,10.71,10.75,31.6,29.8,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.55,24.9,24.1,1.04,1.06,0.66,7.69,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:03.003,0,0,0,0,10.69,10.75,31.6,29.8,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.54,24.9,24.1,1.04,1.06,0.67,7.69,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:03.302,0,0,0,0,10.66,10.73,31.6,29.8,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.54,24.9,24.1,1.04,1.06,0.67,7.69,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:03.601,0,0,0,0,10.69,10.73,31.6,29.8,30.4,37.6,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.12,26.55,24.9,24.1,1.04,1.06,0.67,7.78,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:03.803,0,0,0,0,10.71,10.75,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.55,24.9,24.1,1.04,1.06,0.66,7.79,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:04.103,0,0,0,0,10.71,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.55,24.9,24.1,1.04,1.06,0.66,7.79,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:04.302,0,0,0,0,10.71,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.12,26.55,24.9,24.1,1.04,1.06,0.66,7.79,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:04.603,0,0,0,0,10.71,10.73,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.95,31.12,26.54,24.89,24.1,1.04,1.06,0.66,7.83,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:04.802,0,0,0,0,10.69,10.74,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.12,26.54,24.89,24.1,1.04,1.06,0.67,7.83,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:05.102,0,0,0,0,10.69,10.73,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.12,26.55,24.89,24.1,1.04,1.06,0.67,7.89,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:05.302,0,0,0,0,10.71,10.75,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.12,26.55,24.89,24.1,1.04,1.06,0.68,7.89,54.91,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:05.601,0,0,0,0,10.66,10.74,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.1,26.54,24.88,24.1,1.04,1.07,0.68,7.89,54.97,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:05.803,0,0,0,0,10.71,10.74,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.1,26.54,24.88,24.1,1.05,1.07,0.67,7.84,54.97,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:06.102,0,0,0,0,10.71,10.74,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.09,26.55,24.9,24.1,1.05,1.07,0.73,8.05,54.97,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:06.304,0,0,0,0,10.71,10.72,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.09,26.55,24.9,24.1,1.05,1.07,0.73,8.05,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:06.602,0,0,0,0,10.69,10.73,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.11,26.55,24.89,24.1,1.05,1.07,0.8,8.67,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:06.903,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.55,24.89,24.1,1.05,1.07,0.82,8.67,55.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:07.102,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.55,24.89,24.1,1.05,1.07,0.82,9.42,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:07.403,0,0,0,0,10.69,10.72,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.11,26.55,24.89,24.1,1.05,1.07,0.82,9.88,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:07.602,0,0,0,0,10.71,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.94,31.11,26.52,24.9,24.1,1.05,1.07,0.82,9.88,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:07.901,0,0,0,0,10.66,10.74,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.1,26.52,24.9,24.1,1.05,1.07,0.82,10.0,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:08.102,0,0,0,0,10.66,10.73,31.6,29.8,30.3,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.1,26.53,24.89,24.1,1.05,1.07,0.81,9.95,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:08.403,0,0,0,0,10.66,10.73,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.53,24.89,24.1,1.05,1.07,0.81,9.95,55.08,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:08.602,0,0,0,0,10.69,10.73,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.55,24.89,24.1,1.05,1.07,0.81,9.96,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:08.902,0,0,0,0,10.66,10.75,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.55,24.89,24.1,1.05,1.07,0.81,9.95,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:09.201,0,0,0,0,10.66,10.73,31.6,29.8,30.4,37.5,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.93,31.11,26.55,24.9,24.1,1.05,1.07,0.81,9.95,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:09.403,0,0,0,0,10.69,10.73,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.55,24.9,24.1,1.05,1.07,0.82,10.0,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:09.701,0,0,0,0,10.66,10.73,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.54,24.88,24.1,1.05,1.07,0.82,9.96,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:10.002,0,0,0,0,10.66,10.74,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.55,24.88,24.1,1.05,1.07,0.82,9.96,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:10.203,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.55,24.9,24.1,1.05,1.07,0.82,9.9,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:10.502,0,0,0,0,10.69,10.73,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.09,26.54,24.9,24.1,1.05,1.07,0.81,9.8,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:10.801,0,0,0,0,10.71,10.74,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.09,26.54,24.89,24.1,1.05,1.07,0.81,9.8,54.93,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:11.003,0,0,0,0,10.69,10.73,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.53,24.9,24.1,1.05,1.07,0.81,9.78,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:11.303,0,0,0,0,10.66,10.74,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.53,24.9,24.1,1.05,1.07,0.82,9.76,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:11.602,0,0,0,0,10.69,10.75,31.6,29.8,30.3,37.4,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.11,26.55,24.9,24.1,1.05,1.07,0.83,9.76,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:11.801,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.11,26.55,24.9,24.1,1.05,1.07,0.83,9.81,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:12.103,0,0,0,0,10.66,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.56,24.9,24.1,1.05,1.07,0.82,9.8,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:12.402,0,0,0,0,10.66,10.73,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.56,24.9,24.1,1.05,1.07,0.81,9.8,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:12.602,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.55,24.89,24.1,1.05,1.07,0.81,9.83,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:12.902,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.55,24.89,24.1,1.05,1.07,0.81,9.78,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:13.102,0,0,0,0,10.66,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.1,26.54,24.88,24.1,1.05,1.07,0.82,9.78,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:13.502,0,0,0,0,10.69,10.74,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.54,24.88,24.1,1.05,1.07,0.82,9.91,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:13.701,0,0,0,0,10.66,10.75,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.55,24.89,24.1,1.05,1.07,0.82,9.95,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:13.903,0,0,0,0,10.69,10.73,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.55,24.89,24.1,1.05,1.07,0.82,9.95,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:14.103,0,0,0,0,10.66,10.73,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.92,31.1,26.54,24.89,24.1,1.05,1.07,0.82,9.95,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:14.502,0,0,0,0,10.66,10.75,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.9,31.1,26.54,24.89,24.1,1.05,1.07,0.81,9.83,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:14.702,0,0,0,0,10.69,10.73,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.9,31.1,26.54,24.89,24.1,1.05,1.07,0.81,9.83,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0
2023-06-28 10:59:14.902,0,0,0,0,10.64,10.73,31.6,29.8,30.3,37.3,0,0,24.0,0.0,37.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,30.91,31.09,26.54,24.89,24.1,1.05,1.07,0.81,9.8,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0
