TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_air,cond_in,phe_out,cond_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
2023-06-16 08:57:35.702,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.27,39.56,25.23,26.69,24.1,1.04,1.07,0.77,9.03,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.0449277956490164
2023-06-16 08:57:35.902,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.27,39.56,25.23,26.67,24.1,1.04,1.07,0.76,8.82,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:36.202,0,0,0,0,9.25,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.26,39.55,25.22,26.67,24.1,1.05,1.07,0.77,8.82,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:36.402,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.26,39.55,25.22,26.68,24.1,1.05,1.07,0.77,8.73,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:36.702,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.28,39.52,25.22,26.68,24.1,1.05,1.07,0.79,8.58,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:37.002,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.28,39.52,25.22,26.67,24.1,1.05,1.07,0.8,8.58,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:37.203,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.28,39.48,25.23,26.67,24.1,1.05,1.07,0.8,8.68,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.0449277956490164
2023-06-16 08:57:37.505,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.26,39.48,25.23,26.67,24.1,1.05,1.07,0.8,8.62,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:37.701,0,0,0,0,9.32,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.26,39.46,25.22,26.68,24.1,1.04,1.06,0.79,8.62,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,24.16507691245232,1.5449277956490164,1.8349230875476792
2023-06-16 08:57:38.002,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.25,39.46,25.22,26.68,24.1,1.05,1.06,0.79,8.94,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:38.302,0,0,0,0,9.32,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.25,39.43,25.24,26.67,24.1,1.05,1.07,0.78,8.93,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,24.16507691245232,1.5449277956490164,1.8349230875476792
2023-06-16 08:57:38.502,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.22,39.43,25.24,26.67,24.1,1.04,1.07,0.78,8.93,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:38.802,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.22,39.41,25.23,26.67,24.1,1.05,1.07,0.78,8.54,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:39.002,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.21,39.39,25.23,26.67,24.1,1.05,1.06,0.79,8.41,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.0449277956490164
2023-06-16 08:57:39.403,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.21,39.39,25.24,26.67,24.1,1.04,1.07,0.79,8.41,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:39.602,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.19,39.38,25.24,26.67,24.1,1.04,1.07,0.78,8.52,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:39.803,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.19,39.38,25.22,26.67,24.1,1.04,1.07,0.78,8.96,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:40.202,0,0,0,0,9.25,9.26,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.18,39.37,25.22,26.67,24.1,1.05,1.07,0.78,8.96,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.87083764874768,1.5870283912666991,2.22916235125232
2023-06-16 08:57:40.402,0,0,0,0,9.28,9.26,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.18,39.37,25.23,26.67,24.1,1.04,1.07,0.78,9.43,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.5870283912666991,2.1028605014821338
2023-06-16 08:57:40.603,0,0,0,0,9.25,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.16,39.36,25.23,26.67,24.1,1.04,1.07,0.78,9.39,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:41.002,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.16,39.36,25.23,26.66,24.1,1.04,1.07,0.8,9.39,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:41.202,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.15,39.35,25.23,26.66,24.1,1.04,1.07,0.8,9.55,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:41.402,0,0,0,0,9.25,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.15,39.35,25.23,26.67,24.1,1.04,1.07,0.78,9.4,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:41.802,0,0,0,0,9.25,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.11,39.35,25.21,26.67,24.1,1.05,1.06,0.77,9.4,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:41.903,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.1,39.35,25.21,26.67,24.1,1.04,1.06,0.77,9.13,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:42.302,0,0,0,0,9.27,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.1,39.35,25.23,26.68,24.1,1.04,1.06,0.78,8.66,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:42.502,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.08,39.35,25.23,26.68,24.1,1.04,1.06,0.78,8.66,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:42.702,0,0,0,0,9.28,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.08,39.35,25.22,26.67,24.1,1.05,1.06,0.77,8.14,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.5870283912666991,2.1028605014821338
2023-06-16 08:57:43.002,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.07,39.35,25.22,26.67,24.1,1.05,1.07,0.81,7.77,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.0449277956490164
2023-06-16 08:57:43.302,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.07,39.34,25.24,26.69,24.1,1.05,1.07,0.81,7.77,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.0449277956490164
2023-06-16 08:57:43.503,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.05,39.34,25.24,26.69,24.1,1.04,1.07,0.89,7.73,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.0449277956490164
2023-06-16 08:57:43.803,0,0,0,0,9.27,9.26,25.6,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.05,39.33,25.24,26.66,24.1,1.04,1.06,0.89,7.73,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.0449277956490164
2023-06-16 08:57:44.102,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.03,39.33,25.24,26.66,24.1,1.04,1.06,0.89,7.51,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:44.303,0,0,0,0,9.25,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.03,39.33,25.23,26.67,24.1,1.04,1.06,0.86,8.06,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:44.602,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.01,39.34,25.23,26.67,24.1,1.04,1.06,0.85,8.06,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:44.802,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.01,39.34,25.23,26.67,24.1,1.04,1.06,0.85,8.29,55.06,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:45.103,0,0,0,0,9.25,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.01,39.33,25.23,26.67,24.1,1.04,1.06,0.85,8.62,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:45.302,0,0,0,0,9.25,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.01,39.33,25.22,26.66,24.1,1.04,1.06,0.86,8.62,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.87083764874768,1.5870283912666991,2.22916235125232
2023-06-16 08:57:45.602,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.0,39.31,25.22,26.66,24.1,1.04,1.06,0.86,8.43,54.88,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:45.803,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.0,39.31,25.23,26.66,24.1,1.04,1.06,0.84,7.86,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:46.102,0,0,0,0,9.25,9.25,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.0,39.31,25.23,26.66,24.1,1.04,1.06,0.83,7.86,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.87083764874768,1.6291623512523188,2.129162351252319
2023-06-16 08:57:46.401,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,39.0,39.31,25.23,26.67,24.1,1.04,1.06,0.83,7.35,55.04,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.0449277956490164
2023-06-16 08:57:46.602,0,0,0,0,9.28,9.26,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.28,25.23,26.67,24.1,1.04,1.06,0.84,7.31,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.5870283912666991,2.0028605014821323
2023-06-16 08:57:46.902,0,0,0,0,9.32,9.27,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.28,25.23,26.65,24.1,1.04,1.06,0.88,7.31,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,24.16507691245232,1.5449277956490164,1.8349230875476792
2023-06-16 08:57:47.101,0,0,0,0,9.28,9.26,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.28,25.23,26.65,24.1,1.05,1.06,0.88,7.68,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.5870283912666991,2.0028605014821323
2023-06-16 08:57:47.401,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.0,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.28,25.22,26.66,24.1,1.05,1.07,0.89,8.02,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.0028605014821323
2023-06-16 08:57:47.603,0,0,0,0,9.25,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.97,39.28,25.23,26.66,24.1,1.04,1.06,0.89,8.02,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:47.902,0,0,0,0,9.28,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.97,39.28,25.23,26.65,24.1,1.05,1.06,0.88,8.52,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:48.202,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.98,39.26,25.23,26.65,24.1,1.05,1.06,0.89,8.52,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:48.403,0,0,0,0,9.27,9.27,25.6,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.98,39.26,25.23,26.66,24.1,1.04,1.06,0.89,8.88,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:48.702,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.26,25.22,26.66,24.1,1.04,1.06,0.88,8.79,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:49.002,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.26,25.22,26.66,24.1,1.04,1.06,0.87,8.79,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:49.203,0,0,0,0,9.25,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.99,39.24,25.23,26.65,24.1,1.04,1.06,0.87,8.62,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.87083764874768,1.5449277956490164,2.22916235125232
2023-06-16 08:57:49.502,0,0,0,0,9.32,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.97,39.24,25.23,26.65,24.1,1.05,1.06,0.88,8.26,54.9,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,24.16507691245232,1.5870283912666991,1.9349230875476806
2023-06-16 08:57:49.802,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.97,39.23,25.22,26.66,24.1,1.05,1.06,0.88,8.18,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:50.002,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.23,25.22,26.66,24.1,1.04,1.06,0.88,8.18,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:50.302,0,0,0,0,9.32,9.24,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.21,25.23,26.65,24.1,1.04,1.06,0.88,8.03,55.07,0.0,0.0,1,0.0,0.0,0.0,0.0,23.828670261288437,24.16507691245232,1.671329738711563,1.9349230875476806
2023-06-16 08:57:50.601,0,0,0,0,9.28,9.25,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.98,39.21,25.23,26.65,24.1,1.04,1.06,0.86,8.08,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.87083764874768,23.997139498517868,1.6291623512523188,2.1028605014821338
2023-06-16 08:57:50.803,0,0,0,0,9.27,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.98,39.21,25.25,26.65,24.1,1.05,1.06,0.86,8.08,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:51.103,0,0,0,0,9.27,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.19,25.25,26.65,24.1,1.04,1.06,0.88,8.52,54.89,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.955072204350984,1.5870283912666991,2.144927795649018
2023-06-16 08:57:51.303,0,0,0,0,9.27,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.19,25.23,26.66,24.1,1.04,1.06,0.89,8.81,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:51.602,0,0,0,0,9.28,9.26,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.94,39.16,25.23,26.66,24.1,1.04,1.06,0.89,8.81,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.9129716087333,23.997139498517868,1.5870283912666991,2.1028605014821338
2023-06-16 08:57:51.903,0,0,0,0,9.28,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.94,39.16,25.23,26.67,24.1,1.04,1.06,0.88,9.15,54.92,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.997139498517868,1.5449277956490164,2.1028605014821338
2023-06-16 08:57:52.102,0,0,0,0,9.27,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.16,25.23,26.67,24.1,1.04,1.06,0.86,9.42,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
2023-06-16 08:57:52.301,0,0,0,0,9.27,9.27,25.7,26.2,25.5,26.1,0,0,24.0,0.0,27.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,38.96,39.16,25.23,26.67,24.1,1.04,1.06,0.86,9.42,55.05,0.0,0.0,1,0.0,0.0,0.0,0.0,23.955072204350984,23.955072204350984,1.5449277956490164,2.144927795649018
