,TimeStamp,error_0,error_1,error_2,error_3,high_pressure,low_pressure,cond_air,cond_in,cond_out,phe_out,cmp_speed,cmp_status,cmp_input_voltage,cmp_input_current,cmp_inv_temp,cmp_phase_curr,cmp_hv_under_voltage,cmp_hv_over_voltage,cmp_lv_under_voltage,cmp_lv_over_voltage,cmp_over_heat,cmp_over_load,cmp_communication_error,cmp_temp_sensor,cmp_voltage_sensor,cmp_in_power,cmp_over_current,cmp_over_current_sensor,cmp_wire_unbalance,cmp_stall,cmp_temp_sensor_1_status,cmp_temp_sensor_2_status,cmp_voltage_sensor_1_status,cmp_voltage_sensor_2_status,cmp_current_sensor_status,cmp_inpower_sensor_status,t_glyc_in,t_glyc_out,t_amb_1,t_amb_2,u_dut,p_glyc_in,p_glyc_out,i_dut,v_glyc,rh_amb,l3_voltage,l3_power,fb_k1,phase_set_point,proportional_term,integral_term,derivative_term,t0,tc,superheat,sub_cooling
942,2023-06-28 13:24:01.604,0,0,0,0,10.02,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.75,30.04,26.01,25.67,24.1,1.04,1.05,0.64,7.1,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,27.021890627532855,1.2576690501267187,0.22189062753285427
943,2023-06-28 13:24:01.901,0,0,0,0,9.94,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.74,30.04,26.01,25.67,24.1,1.04,1.05,0.64,7.13,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.70295017903817,1.2576690501267187,-0.09704982096183201
944,2023-06-28 13:24:02.202,0,0,0,0,9.92,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.74,30.02,26.01,25.69,24.1,1.04,1.05,0.65,7.05,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.62292130711006,1.2576690501267187,-0.17707869288993905
945,2023-06-28 13:24:02.403,0,0,0,0,10.02,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.02,26.01,25.69,24.1,1.04,1.05,0.65,7.05,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,27.021890627532855,1.2974926198495602,0.22189062753285427
946,2023-06-28 13:24:02.702,0,0,0,0,10.02,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.03,26.01,25.68,24.1,1.04,1.05,0.65,6.99,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,27.021890627532855,1.2974926198495602,0.22189062753285427
947,2023-06-28 13:24:02.902,0,0,0,0,9.94,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.74,30.03,26.01,25.68,24.1,1.04,1.05,0.65,7.09,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.70295017903817,1.2576690501267187,-0.09704982096183201
948,2023-06-28 13:24:03.202,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.74,30.03,26.0,25.69,24.1,1.04,1.05,0.65,7.09,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.2974926198495602,0.022772524005358008
949,2023-06-28 13:24:03.402,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.03,26.0,25.69,24.1,1.04,1.05,0.64,7.29,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.2974926198495602,-0.09704982096183201
950,2023-06-28 13:24:03.702,0,0,0,0,10.02,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.02,26.01,25.67,24.1,1.04,1.05,0.64,7.29,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,27.021890627532855,1.2974926198495602,0.22189062753285427
951,2023-06-28 13:24:03.903,0,0,0,0,9.94,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.02,26.01,25.67,24.1,1.04,1.05,0.64,7.57,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.70295017903817,1.2576690501267187,-0.09704982096183201
952,2023-06-28 13:24:04.202,0,0,0,0,9.94,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.01,26.0,25.68,24.1,1.04,1.05,0.65,7.53,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.70295017903817,1.2576690501267187,-0.09704982096183201
953,2023-06-28 13:24:04.503,0,0,0,0,9.97,10.0,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.0,26.0,25.68,24.1,1.04,1.05,0.64,7.53,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.94233094987328,26.82277252400536,1.2576690501267187,0.022772524005358008
954,2023-06-28 13:24:04.701,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.0,25.99,25.67,24.1,1.04,1.05,0.64,7.53,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.2974926198495602,0.022772524005358008
955,2023-06-28 13:24:05.002,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.0,25.99,25.67,24.1,1.04,1.05,0.65,7.44,55.29,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.2974926198495602,0.022772524005358008
956,2023-06-28 13:24:05.302,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.73,30.0,26.0,25.67,24.1,1.04,1.05,0.64,7.44,55.29,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.2974926198495602,-0.09704982096183201
957,2023-06-28 13:24:05.503,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.2,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.0,26.01,25.67,24.1,1.04,1.05,0.64,7.48,55.29,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.2974926198495602,0.022772524005358008
958,2023-06-28 13:24:05.801,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.0,26.01,25.67,24.1,1.04,1.05,0.64,7.44,55.39,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
959,2023-06-28 13:24:06.101,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.0,26.01,25.67,24.1,1.04,1.05,0.64,7.44,55.39,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
960,2023-06-28 13:24:06.302,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.72,30.0,26.01,25.67,24.1,1.04,1.05,0.64,7.35,55.39,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
961,2023-06-28 13:24:06.602,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.71,30.0,26.0,25.67,24.1,1.04,1.05,0.65,7.4,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
962,2023-06-28 13:24:06.902,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.71,30.0,26.0,25.67,24.1,1.04,1.07,0.66,7.4,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
963,2023-06-28 13:24:07.104,0,0,0,0,9.97,10.02,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.7,30.0,26.0,25.68,24.1,1.04,1.07,0.66,7.55,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,27.021890627532855,26.82277252400536,1.0781093724671464,0.022772524005358008
964,2023-06-28 13:24:07.402,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.71,30.0,26.0,25.68,24.1,1.05,1.07,0.73,7.87,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
965,2023-06-28 13:24:07.603,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.71,29.98,26.01,25.66,24.1,1.05,1.06,0.77,8.16,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
966,2023-06-28 13:24:08.002,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.7,29.98,26.01,25.66,24.1,1.05,1.07,0.77,8.16,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
967,2023-06-28 13:24:08.203,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.7,29.99,26.0,25.67,24.1,1.04,1.07,0.79,9.03,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
968,2023-06-28 13:24:08.403,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.68,29.98,26.0,25.67,24.1,1.04,1.06,0.8,9.69,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
969,2023-06-28 13:24:08.803,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.68,29.98,25.99,25.67,24.1,1.04,1.06,0.8,9.69,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
970,2023-06-28 13:24:09.003,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,25.99,25.67,24.1,1.04,1.06,0.8,9.98,55.35,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
971,2023-06-28 13:24:09.203,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,26.01,25.68,24.1,1.04,1.06,0.79,9.48,55.35,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
972,2023-06-28 13:24:09.603,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.68,29.98,26.01,25.68,24.1,1.04,1.06,0.79,9.48,55.35,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
973,2023-06-28 13:24:09.802,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.68,29.98,26.01,25.68,24.1,1.04,1.06,0.78,9.17,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
974,2023-06-28 13:24:10.002,0,0,0,0,9.94,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,26.0,25.68,24.1,1.04,1.06,0.79,9.06,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
975,2023-06-28 13:24:10.402,0,0,0,0,9.94,9.98,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,26.0,25.67,24.1,1.04,1.06,0.79,9.06,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
976,2023-06-28 13:24:10.703,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,25.99,25.67,24.1,1.04,1.06,0.8,9.23,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
977,2023-06-28 13:24:10.901,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.97,25.99,25.67,24.1,1.04,1.06,0.79,9.14,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
978,2023-06-28 13:24:11.201,0,0,0,0,9.94,9.98,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.95,26.01,25.67,24.1,1.04,1.06,0.8,9.14,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
979,2023-06-28 13:24:11.503,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.01,25.67,24.1,1.04,1.06,0.8,9.24,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
980,2023-06-28 13:24:11.702,0,0,0,0,9.97,9.98,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.0,25.67,24.1,1.04,1.06,0.79,9.14,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.82277252400536,1.237345411430887,0.022772524005358008
981,2023-06-28 13:24:12.003,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.0,25.67,24.1,1.04,1.06,0.78,9.14,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
982,2023-06-28 13:24:12.302,0,0,0,0,9.94,9.98,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.0,25.67,24.1,1.04,1.06,0.78,8.97,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
983,2023-06-28 13:24:12.502,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.0,25.67,24.1,1.04,1.06,0.79,9.09,55.23,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
984,2023-06-28 13:24:12.801,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.95,26.0,25.66,24.1,1.04,1.06,0.79,9.09,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
985,2023-06-28 13:24:13.101,0,0,0,0,9.94,9.98,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.95,26.0,25.66,24.1,1.04,1.06,0.79,9.23,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
986,2023-06-28 13:24:13.303,0,0,0,0,9.97,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.67,29.95,26.0,25.66,24.1,1.04,1.06,0.8,9.52,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
987,2023-06-28 13:24:13.602,0,0,0,0,9.94,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.65,29.94,26.01,25.66,24.1,1.04,1.06,0.79,9.52,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
988,2023-06-28 13:24:13.902,0,0,0,0,9.97,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.65,29.94,26.01,25.66,24.1,1.04,1.06,0.79,9.11,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
989,2023-06-28 13:24:14.101,0,0,0,0,9.97,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.93,26.0,25.66,24.1,1.04,1.06,0.79,8.97,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
990,2023-06-28 13:24:14.403,0,0,0,0,9.94,9.98,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.93,26.0,25.66,24.1,1.04,1.06,0.79,8.97,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
991,2023-06-28 13:24:14.703,0,0,0,0,9.9,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.66,29.93,26.01,25.66,24.1,1.04,1.06,0.79,8.6,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.542774104100545,1.1974926198495623,-0.257225895899456
992,2023-06-28 13:24:14.902,0,0,0,0,9.94,9.99,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.93,26.01,25.66,24.1,1.04,1.06,0.79,9.15,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.70295017903817,1.1974926198495623,-0.09704982096183201
993,2023-06-28 13:24:15.203,0,0,0,0,9.94,9.98,25.3,26.7,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.92,25.99,25.65,24.1,1.04,1.06,0.79,9.15,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,-0.09704982096183201
994,2023-06-28 13:24:15.502,0,0,0,0,10.02,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.92,25.99,25.65,24.1,1.05,1.06,0.79,9.43,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,27.021890627532855,1.1974926198495623,0.22189062753285427
995,2023-06-28 13:24:15.702,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.93,26.0,25.65,24.1,1.04,1.06,0.79,9.91,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
996,2023-06-28 13:24:16.002,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.92,26.0,25.65,24.1,1.04,1.06,0.78,9.91,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
997,2023-06-28 13:24:16.301,0,0,0,0,9.92,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.92,26.0,25.66,24.1,1.04,1.06,0.78,9.38,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.62292130711006,1.1974926198495623,-0.17707869288993905
998,2023-06-28 13:24:16.502,0,0,0,0,9.97,9.99,25.3,26.8,26.8,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.91,26.0,25.66,24.1,1.05,1.06,0.79,9.33,55.22,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.90250738015044,26.82277252400536,1.1974926198495623,0.022772524005358008
999,2023-06-28 13:24:16.802,0,0,0,0,9.94,9.98,25.3,26.8,26.7,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.91,25.99,25.66,24.1,1.05,1.08,0.8,9.33,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,0.0029501790381694093
1000,2023-06-28 13:24:17.102,0,0,0,0,9.94,9.98,25.3,26.8,26.7,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.93,26.0,25.66,24.1,1.05,1.08,0.8,9.42,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,0.0029501790381694093
1001,2023-06-28 13:24:17.301,0,0,0,0,9.94,9.98,25.3,26.8,26.7,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.63,29.93,26.0,25.66,24.1,1.05,1.08,0.9,10.07,55.38,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,0.0029501790381694093
1002,2023-06-28 13:24:17.603,0,0,0,0,9.94,9.98,25.3,26.8,26.7,28.1,0,0,24.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,29.62,29.91,26.0,25.66,24.1,1.05,1.08,0.98,10.07,55.2,0.0,0.0,1,54.66255534580472,-0.0,54.66255534580472,0.0,26.862654588569114,26.70295017903817,1.237345411430887,0.0029501790381694093
